transaction_id,anomaly_score,is_anomaly,severity,user_id,date,total_harga,merchant,kategori,hour,amount_rolling_ratio,merchant_freq_ratio,is_unusual_hour,category_freq_ratio,anomaly_types
1644,0.03543323,False,normal,U002,2024-10-15 18:49:00,29122,warmindo,makanan & minuman,18,0.1837362909143218,0.4523809523809524,0,0.3923444976076555,['GENERAL_ANOMALY']
1645,0.05170486,False,normal,U002,2024-10-16 20:14:00,36126,shopee official store,makanan & minuman,20,0.22592291254570707,0.4032258064516129,0,0.39473684210526316,['GENERAL_ANOMALY']
1646,0.05575747,False,normal,U002,2024-10-16 23:06:00,122401,steam,hiburan,23,0.8298046585286817,0.717948717948718,0,0.4651741293532338,['GENERAL_ANOMALY']
1647,0.03493646,False,normal,U002,2024-10-17 04:58:00,139422,shell,transport,4,0.875710774630504,0.4146341463414634,0,0.4048140043763676,['GENERAL_ANOMALY']
1648,0.09645811,False,normal,U002,2024-10-17 12:48:00,816994,traveloka,transport,12,5.035923596403202,0.3870967741935484,0,0.40700218818380746,['SPENDING_SPIKE']
1649,0.02981589,False,normal,U002,2024-10-17 19:35:00,92535,cgv,hiburan,19,0.39405756004123904,0.45714285714285713,0,0.46766169154228854,['GENERAL_ANOMALY']
1650,0.07038796,False,normal,U002,2024-10-18 04:28:00,8658,indomaret,makanan & minuman,4,0.03825457006909064,0.4020618556701031,0,0.39712918660287083,['GENERAL_ANOMALY']
1651,0.06272968,False,normal,U002,2024-10-18 15:33:00,27797,miniso,belanja,15,0.19933280841476023,0.3383458646616541,0,0.3350383631713555,['GENERAL_ANOMALY']
1652,0.04580269,False,normal,U002,2024-10-18 20:51:00,111872,steam,hiburan,20,0.8004636552923247,0.7435897435897436,0,0.4701492537313433,['GENERAL_ANOMALY']
1653,0.01699074,False,normal,U002,2024-10-18 22:45:00,82455,cgv,hiburan,22,0.567443192023657,0.4857142857142857,0,0.472636815920398,['GENERAL_ANOMALY']
1654,0.04078121,False,normal,U002,2024-10-19 06:13:00,156354,playstation store,hiburan,6,1.0655230504187019,0.5294117647058824,0,0.47512437810945274,['GENERAL_ANOMALY']
1655,0.04002257,False,normal,U002,2024-10-20 13:41:00,2723,parkir malioboro,transport,13,0.017076125782629636,0.4878048780487805,0,0.40919037199124725,['GENERAL_ANOMALY']
1656,0.04708228,False,normal,U002,2024-10-20 15:20:00,105136,tol indonesia,transport,15,0.6734216360143759,0.25806451612903225,0,0.4113785557986871,['GENERAL_ANOMALY']
1657,0.0493178,False,normal,U002,2024-10-20 16:32:00,245658,miniso,belanja,16,1.5910945648710195,0.3408521303258145,0,0.3375959079283887,['GENERAL_ANOMALY']
1658,0.02888117,False,normal,U002,2024-10-20 22:03:00,143008,shell,transport,22,0.8666143091228171,0.43902439024390244,0,0.4135667396061269,['GENERAL_ANOMALY']
1659,0.01168312,False,normal,U002,2024-10-21 23:20:00,2883,parkir malioboro,transport,23,0.02953270108972901,0.5121951219512195,0,0.41575492341356673,['GENERAL_ANOMALY']
1660,0.01227727,False,normal,U002,2024-10-22 02:12:00,94151,gramedia,hiburan,2,1.0619883278401543,0.5,0,0.47761194029850745,['GENERAL_ANOMALY']
1661,0.03127563,False,normal,U002,2024-10-22 02:37:00,24830,gojek,transport,2,0.2554403233588499,0.43902439024390244,0,0.4179431072210066,['GENERAL_ANOMALY']
1662,0.0178753,False,normal,U002,2024-10-22 08:51:00,70009,disney hotstar,hiburan,8,0.7224274569694968,0.5,0,0.48009950248756217,['GENERAL_ANOMALY']
1663,0.01589305,False,normal,U002,2024-10-23 08:34:00,14899,gacoan,makanan & minuman,8,0.16068514705834772,0.3246753246753247,0,0.39952153110047844,['GENERAL_ANOMALY']
1664,0.02405004,False,normal,U002,2024-10-23 22:47:00,3486,transjogja,transport,22,0.040550868307390936,0.29411764705882354,0,0.4201312910284464,['GENERAL_ANOMALY']
1665,0.02697224,False,normal,U002,2024-10-24 05:07:00,67182,youtube premium,hiburan,5,0.9505187516005393,0.5116279069767442,0,0.48258706467661694,['GENERAL_ANOMALY']
1666,0.04846553,False,normal,U002,2024-10-24 12:49:00,42717,miniso,makanan & minuman,12,0.5538656625849917,0.3433583959899749,0,0.4019138755980861,['GENERAL_ANOMALY']
1667,0.03249981,False,normal,U002,2024-10-24 14:36:00,54582,netflix,hiburan,14,0.7700262262056083,0.3,0,0.48507462686567165,['GENERAL_ANOMALY']
1668,0.05635822,False,normal,U002,2024-10-24 19:18:00,18338,indomaret,makanan & minuman,19,0.354181594840823,0.41237113402061853,0,0.4043062200956938,['GENERAL_ANOMALY']
1669,0.07527278,False,normal,U002,2024-10-25 23:32:00,90255,miniso,belanja,23,2.29605659815766,0.3458646616541353,0,0.340153452685422,['GENERAL_ANOMALY']
1670,0.04123194,False,normal,U002,2024-10-26 13:06:00,55749,spotify,hiburan,13,1.1603279364108072,0.4358974358974359,0,0.48756218905472637,['GENERAL_ANOMALY']
1671,0.0495848,False,normal,U002,2024-10-27 08:19:00,95941,miniso,belanja,8,2.1703309754171975,0.3483709273182957,0,0.34271099744245526,['GENERAL_ANOMALY']
1672,0.03293797,False,normal,U002,2024-10-27 13:19:00,138934,shell,transport,13,2.7073784803417205,0.4634146341463415,0,0.4223194748358862,['GENERAL_ANOMALY']
1673,0.03299698,False,normal,U002,2024-10-28 05:04:00,160633,playstation store,hiburan,5,2.759576218920344,0.5588235294117647,0,0.4900497512437811,['GENERAL_ANOMALY']
1674,0.02500813,False,normal,U002,2024-10-28 09:52:00,77452,miniso,belanja,9,1.0641539816467376,0.3508771929824561,0,0.3452685421994885,['GENERAL_ANOMALY']
1675,0.18910769,True,high,U002,2024-10-28 15:56:00,999891,miniso,belanja,15,12.470687571480418,0.3533834586466165,0,0.34782608695652173,['SPENDING_SPIKE']
1676,0.03135016,False,normal,U002,2024-10-28 21:13:00,130400,miniso,belanja,21,0.7518008050725798,0.3558897243107769,0,0.35038363171355497,['GENERAL_ANOMALY']
1677,0.07180488,False,normal,U002,2024-10-29 08:51:00,27969,miniso,belanja,8,0.15349154997983191,0.3583959899749373,0,0.35294117647058826,['GENERAL_ANOMALY']
1678,0.03934195,False,normal,U002,2024-10-29 15:10:00,8927,gacoan,makanan & minuman,15,0.049716747643647814,0.33766233766233766,0,0.40669856459330145,['GENERAL_ANOMALY']
1679,0.03565352,False,normal,U002,2024-10-29 16:10:00,16470,indomaret,makanan & minuman,16,0.09220893301331738,0.422680412371134,0,0.4090909090909091,['GENERAL_ANOMALY']
1680,0.01806903,False,normal,U002,2024-10-30 00:48:00,120936,kai access,transport,0,0.7062467588894028,0.46875,0,0.424507658643326,['GENERAL_ANOMALY']
1681,0.12582438,True,warning,U002,2024-10-30 04:00:00,832898,traveloka,transport,4,4.685617331143819,0.41935483870967744,0,0.42669584245076586,['SPENDING_SPIKE']
1682,0.04982726,False,normal,U002,2024-10-30 06:53:00,97490,timezone,hiburan,6,0.3877081908276729,0.3181818181818182,0,0.4925373134328358,['GENERAL_ANOMALY']
1683,0.13258722,True,warning,U002,2024-10-30 07:28:00,10597,miniso,belanja,7,0.04284947167009829,0.3609022556390977,0,0.3554987212276215,['GENERAL_ANOMALY']
1684,0.04794654,False,normal,U002,2024-10-31 05:36:00,27114,gacoan,makanan & minuman,5,0.11671774915627799,0.35064935064935066,0,0.41148325358851673,['GENERAL_ANOMALY']
1685,0.0479851,False,normal,U002,2024-10-31 10:42:00,30108,warmindo,makanan & minuman,10,0.13247667314060532,0.47619047619047616,0,0.4138755980861244,['GENERAL_ANOMALY']
1686,0.0284561,False,normal,U002,2024-11-01 03:26:00,51556,gacoan,makanan & minuman,3,0.39569612539229226,0.36363636363636365,0,0.41626794258373206,['GENERAL_ANOMALY']
1687,0.05072377,False,normal,U002,2024-11-03 00:00:00,62554,miniso,belanja,0,0.5110307783428303,0.3634085213032581,0,0.35805626598465473,['GENERAL_ANOMALY']
1688,0.03633604,False,normal,U002,2024-11-03 02:53:00,244030,miniso,belanja,2,1.9388079386013697,0.3659147869674185,0,0.36061381074168797,['GENERAL_ANOMALY']
1689,0.0436792,False,normal,U002,2024-11-03 20:18:00,3212,parkir malioboro,transport,20,0.021502741733461065,0.5365853658536586,0,0.4288840262582057,['GENERAL_ANOMALY']
1690,0.09191164,False,normal,U002,2024-11-03 20:22:00,60046,miniso,makanan & minuman,20,0.40557782648488183,0.3684210526315789,0,0.41866028708133973,['GENERAL_ANOMALY']
1691,0.03075962,False,normal,U002,2024-11-04 10:24:00,101085,tol indonesia,transport,10,0.7120592555023721,0.2903225806451613,0,0.4310722100656455,['GENERAL_ANOMALY']
1692,0.01745562,False,normal,U002,2024-11-05 07:22:00,67227,youtube premium,hiburan,7,0.9774179196920044,0.5348837209302325,0,0.49502487562189057,['GENERAL_ANOMALY']
1693,0.017645,False,normal,U002,2024-11-05 08:16:00,14322,gacoan,makanan & minuman,8,0.21781217539948203,0.37662337662337664,0,0.42105263157894735,['GENERAL_ANOMALY']
1694,0.02782633,False,normal,U002,2024-11-05 14:25:00,43418,superindo,makanan & minuman,14,0.6565910135740037,0.4117647058823529,0,0.423444976076555,['GENERAL_ANOMALY']
1695,0.02598122,False,normal,U002,2024-11-05 19:58:00,70858,bluebird,transport,19,1.0457695758949654,0.45714285714285713,0,0.43326039387308535,['GENERAL_ANOMALY']
1696,0.03196046,False,normal,U002,2024-11-06 10:02:00,131564,miniso,belanja,10,1.8315564972616585,0.37092731829573933,0,0.3631713554987212,['GENERAL_ANOMALY']
1697,0.03501599,False,normal,U002,2024-11-06 12:39:00,135858,kai access,transport,12,1.7017859871781702,0.5,0,0.43544857768052514,['GENERAL_ANOMALY']
1698,0.01568632,False,normal,U002,2024-11-07 02:33:00,17282,warmindo,makanan & minuman,2,0.1982722026547962,0.5,0,0.4258373205741627,['GENERAL_ANOMALY']
1699,0.02021267,False,normal,U002,2024-11-07 03:10:00,102780,pertamina,transport,3,1.5937799473392031,0.3939393939393939,0,0.437636761487965,['GENERAL_ANOMALY']
1700,0.06755679,False,normal,U002,2024-11-07 14:25:00,146032,superindo,makanan & minuman,14,1.9616092417220767,0.41911764705882354,0,0.42822966507177035,['GENERAL_ANOMALY']
1701,0.11821682,True,warning,U002,2024-11-08 21:56:00,801968,traveloka,transport,21,9.657192125582224,0.45161290322580644,0,0.43982494529540483,['SPENDING_SPIKE']
1702,0.02705567,False,normal,U002,2024-11-09 20:05:00,55291,superindo,makanan & minuman,20,0.36106781147494416,0.4264705882352941,0,0.430622009569378,['GENERAL_ANOMALY']
1703,0.05472966,False,normal,U002,2024-11-10 11:19:00,5315,eparking,transport,11,0.034981304911269905,0.5526315789473685,0,0.4420131291028446,['GENERAL_ANOMALY']
1704,0.19195746,True,high,U002,2024-11-10 15:26:00,354530,miniso,belanja,15,2.347296302377686,0.37343358395989973,0,0.3657289002557545,['GENERAL_ANOMALY']
1705,0.11409052,True,warning,U002,2024-11-10 17:08:00,57527,miniso,belanja,17,0.3158242052651459,0.37593984962406013,0,0.36828644501278773,['GENERAL_ANOMALY']
1706,0.05172301,False,normal,U002,2024-11-10 19:42:00,93283,pertamina,transport,19,0.5159009975350591,0.42424242424242425,0,0.4442013129102845,['GENERAL_ANOMALY']
1707,0.07061558,False,normal,U002,2024-11-12 04:49:00,65534,miniso,belanja,4,0.3702745277070258,0.37844611528822053,0,0.37084398976982097,['GENERAL_ANOMALY']
1708,0.03918823,False,normal,U002,2024-11-12 06:24:00,12233,gacoan,makanan & minuman,6,0.0719777917945435,0.38961038961038963,0,0.43301435406698563,['GENERAL_ANOMALY']
1709,0.01561526,False,normal,U002,2024-11-12 18:40:00,68462,disney hotstar,hiburan,18,0.40402407077473457,0.5217391304347826,0,0.4975124378109453,['GENERAL_ANOMALY']
1710,0.03066005,False,normal,U002,2024-11-12 20:35:00,92948,timezone,hiburan,20,0.5598653162147592,0.3409090909090909,0,0.5,['GENERAL_ANOMALY']
1711,0.05362084,False,normal,U002,2024-11-12 21:21:00,440025,miniso,belanja,21,2.7380046431431504,0.38095238095238093,0,0.3734015345268542,['GENERAL_ANOMALY']
1712,0.03539126,False,normal,U002,2024-11-13 14:45:00,105260,gramedia,hiburan,14,0.8453545654447066,0.5192307692307693,0,0.5024875621890548,['GENERAL_ANOMALY']
1713,0.03410111,False,normal,U002,2024-11-13 23:22:00,254240,miniso,belanja,23,1.9630507278436786,0.38345864661654133,0,0.37595907928388744,['GENERAL_ANOMALY']
1714,0.03261229,False,normal,U002,2024-11-14 02:08:00,46644,xxi,hiburan,2,0.3020882716385199,0.46938775510204084,0,0.5049751243781094,['GENERAL_ANOMALY']
1715,0.03640379,False,normal,U002,2024-11-14 05:36:00,29258,gacoan,makanan & minuman,5,0.23668342277655266,0.4025974025974026,0,0.4354066985645933,['GENERAL_ANOMALY']
1716,0.07137712,False,normal,U002,2024-11-15 07:07:00,394044,miniso,belanja,7,3.262231796254151,0.38596491228070173,0,0.37851662404092073,['SPENDING_SPIKE']
1717,0.02149512,False,normal,U002,2024-11-15 09:56:00,21228,superindo,makanan & minuman,9,0.1407078343799589,0.4338235294117647,0,0.43779904306220097,['GENERAL_ANOMALY']
1718,0.02518334,False,normal,U002,2024-11-15 11:20:00,102326,pertamina,transport,11,0.6987800747361289,0.45454545454545453,0,0.44638949671772427,['GENERAL_ANOMALY']
1719,0.0748519,False,normal,U002,2024-11-15 21:48:00,60829,miniso,belanja,21,0.3913229480618484,0.38847117794486213,0,0.38107416879795397,['GENERAL_ANOMALY']
1720,0.04129101,False,normal,U002,2024-11-15 23:27:00,3570,transjogja,transport,23,0.023079727853158625,0.3235294117647059,0,0.4485776805251641,['GENERAL_ANOMALY']
1721,0.03037274,False,normal,U002,2024-11-16 01:30:00,51412,netflix,hiburan,1,0.3527569687546743,0.3333333333333333,0,0.5074626865671642,['GENERAL_ANOMALY']
1722,0.07839678,False,normal,U002,2024-11-16 03:04:00,41744,shopee official store,makanan & minuman,3,0.39056118844970295,0.41935483870967744,0,0.44019138755980863,['GENERAL_ANOMALY']
1723,0.05362998,False,normal,U002,2024-11-16 06:49:00,185676,miniso,belanja,6,1.8469618672940054,0.39097744360902253,0,0.3836317135549872,['GENERAL_ANOMALY']
1724,0.05188982,False,normal,U002,2024-11-16 12:58:00,17584,indomaret,makanan & minuman,12,0.18771464043956654,0.4329896907216495,0,0.44258373205741625,['GENERAL_ANOMALY']
1725,0.02641231,False,normal,U002,2024-11-16 16:51:00,2747,parkir malioboro,transport,16,0.03026393633886795,0.5609756097560976,0,0.45076586433260396,['GENERAL_ANOMALY']
1726,0.08335051,False,normal,U002,2024-11-16 17:26:00,355307,shopee official store,makanan & minuman,17,4.0322185276393885,0.43548387096774194,0,0.4449760765550239,['SPENDING_SPIKE']
1727,0.02382908,False,normal,U002,2024-11-16 21:13:00,10278,indomaret,makanan & minuman,21,0.12200376765867434,0.44329896907216493,0,0.4473684210526316,['GENERAL_ANOMALY']
1728,0.04778804,False,normal,U002,2024-11-16 22:15:00,100911,tol indonesia,transport,22,1.2136267368064049,0.3225806451612903,0,0.45295404814004375,['GENERAL_ANOMALY']
1729,0.05999898,False,normal,U002,2024-11-17 03:23:00,96507,miniso,belanja,3,1.1626396873509157,0.39348370927318294,0,0.38618925831202044,['GENERAL_ANOMALY']
1730,0.07780892,False,normal,U002,2024-11-17 04:10:00,111294,miniso,belanja,4,1.2855271638563734,0.39598997493734334,0,0.3887468030690537,['GENERAL_ANOMALY']
1731,0.03154403,False,normal,U002,2024-11-17 05:47:00,2756,parkir malioboro,transport,5,0.02831109330539205,0.5853658536585366,0,0.4551422319474836,['GENERAL_ANOMALY']
1732,0.02200285,False,normal,U002,2024-11-18 13:20:00,5000,eparking,transport,13,0.0540649254877197,0.5789473684210527,0,0.4573304157549234,['GENERAL_ANOMALY']
1733,0.04812968,False,normal,U002,2024-11-18 15:21:00,146138,miniso,belanja,15,1.645568479962165,0.39849624060150374,0,0.391304347826087,['GENERAL_ANOMALY']
1734,0.04648346,False,normal,U002,2024-11-18 15:24:00,47726,miniso,belanja,15,0.5624537436419604,0.40100250626566414,0,0.3938618925831202,['GENERAL_ANOMALY']
1735,0.02131521,False,normal,U002,2024-11-19 16:46:00,5392,eparking,transport,16,0.06136519346196656,0.6052631578947368,0,0.45951859956236324,['GENERAL_ANOMALY']
1736,0.02831902,False,normal,U002,2024-11-20 00:29:00,94545,gramedia,hiburan,0,1.0727670684508108,0.5384615384615384,0,0.5099502487562189,['GENERAL_ANOMALY']
1737,0.01990799,False,normal,U002,2024-11-20 05:46:00,40562,warmindo,makanan & minuman,5,0.6536385859800148,0.5238095238095238,0,0.44976076555023925,['GENERAL_ANOMALY']
1738,0.02840257,False,normal,U002,2024-11-20 18:06:00,9263,parkir plaza,transport,18,0.14232354753311485,0.37142857142857144,0,0.4617067833698031,['GENERAL_ANOMALY']
1739,0.02298529,False,normal,U002,2024-11-21 17:39:00,98062,timezone,hiburan,17,1.7536342550783002,0.36363636363636365,0,0.5124378109452736,['GENERAL_ANOMALY']
1740,0.03376235,False,normal,U002,2024-11-22 17:23:00,33003,shopee official store,makanan & minuman,17,0.5885531468681119,0.45161290322580644,0,0.45215311004784686,['GENERAL_ANOMALY']
1741,0.14760125,True,warning,U002,2024-11-24 09:01:00,4662,shopee official store,makanan & minuman,9,0.09663037327678944,0.46774193548387094,0,0.45454545454545453,['GENERAL_ANOMALY']
1742,0.03629669,False,normal,U002,2024-11-25 07:14:00,168021,shopee official store,makanan & minuman,7,3.4689065845244165,0.4838709677419355,0,0.4569377990430622,['SPENDING_SPIKE']
1743,0.02771887,False,normal,U002,2024-11-25 11:39:00,67109,disney hotstar,hiburan,11,1.0366181431731398,0.5434782608695652,0,0.5149253731343284,['GENERAL_ANOMALY']
1744,0.01780725,False,normal,U002,2024-11-26 23:28:00,73292,superindo,makanan & minuman,23,1.2895461463345972,0.4411764705882353,0,0.45933014354066987,['GENERAL_ANOMALY']
1745,0.04477332,False,normal,U002,2024-11-27 19:48:00,91946,tol indonesia,transport,19,1.5481183524408129,0.3548387096774194,0,0.4638949671772429,['GENERAL_ANOMALY']
1746,0.03252263,False,normal,U002,2024-11-28 20:48:00,130691,spbu vivo,transport,20,1.9205848855578824,0.35,0,0.4660831509846827,['GENERAL_ANOMALY']
1747,0.03818928,False,normal,U002,2024-11-29 02:10:00,166230,miniso,belanja,2,2.3196361814683075,0.40350877192982454,0,0.39641943734015345,['GENERAL_ANOMALY']
1748,0.08582091,False,normal,U002,2024-11-29 08:26:00,21804,miniso,belanja,8,0.2588660186705513,0.40601503759398494,0,0.3989769820971867,['GENERAL_ANOMALY']
1749,0.0157977,False,normal,U002,2024-11-29 13:59:00,42036,superindo,makanan & minuman,13,0.49174689704385666,0.4485294117647059,0,0.46172248803827753,['GENERAL_ANOMALY']
1750,0.04244229,False,normal,U002,2024-11-30 09:39:00,58700,miniso,belanja,9,0.7348485986549893,0.40852130325814534,0,0.40153452685422,['GENERAL_ANOMALY']
1751,0.04597712,False,normal,U002,2024-11-30 12:43:00,70833,bluebird,transport,12,0.8591014443887878,0.4857142857142857,0,0.4682713347921225,['GENERAL_ANOMALY']
1752,0.02539822,False,normal,U002,2024-12-02 00:32:00,136474,kai access,transport,0,1.5322587888695278,0.53125,0,0.47045951859956237,['GENERAL_ANOMALY']
1753,0.050835,False,normal,U002,2024-12-02 04:34:00,3143,parkir malioboro,transport,4,0.03658373344973083,0.6097560975609756,0,0.4726477024070022,['GENERAL_ANOMALY']
1754,0.1035585,True,warning,U002,2024-12-02 05:32:00,316485,miniso,belanja,5,3.980147366753065,0.41102756892230574,0,0.4040920716112532,['SPENDING_SPIKE']
1755,0.0634585,False,normal,U002,2024-12-02 07:17:00,162120,miniso,belanja,7,1.5613202459281632,0.41353383458646614,0,0.40664961636828645,['GENERAL_ANOMALY']
1756,0.08844285,False,normal,U002,2024-12-02 14:19:00,61476,miniso,belanja,14,0.5545742725024041,0.41604010025062654,0,0.4092071611253197,['GENERAL_ANOMALY']
1757,0.03905014,False,normal,U002,2024-12-02 17:18:00,122940,miniso,belanja,17,1.1828990552394807,0.41854636591478694,0,0.4117647058823529,['GENERAL_ANOMALY']
1758,0.03763538,False,normal,U002,2024-12-02 18:28:00,102695,pertamina,transport,18,1.0310525581287944,0.48484848484848486,0,0.474835886214442,['GENERAL_ANOMALY']
1759,0.03237963,False,normal,U002,2024-12-03 17:19:00,102528,tol indonesia,transport,17,0.952055506856642,0.3870967741935484,0,0.47702407002188185,['GENERAL_ANOMALY']
1760,0.03279116,False,normal,U002,2024-12-03 21:54:00,51456,netflix,hiburan,21,0.45239862001540354,0.36666666666666664,0,0.5174129353233831,['GENERAL_ANOMALY']
1761,0.04493804,False,normal,U002,2024-12-03 22:38:00,112901,steam,hiburan,22,0.9989824449635449,0.7692307692307693,0,0.5199004975124378,['GENERAL_ANOMALY']
1762,0.05383842,False,normal,U002,2024-12-04 15:22:00,165846,miniso,belanja,15,1.4147930266125701,0.42105263157894735,0,0.4143222506393862,['GENERAL_ANOMALY']
1763,0.05313554,False,normal,U002,2024-12-04 19:23:00,54772,xxi,hiburan,19,0.4558255659121172,0.4897959183673469,0,0.5223880597014925,['GENERAL_ANOMALY']
1764,0.08705982,False,normal,U002,2024-12-05 11:41:00,56653,miniso,belanja,11,0.452056248299393,0.42355889724310775,0,0.41687979539641945,['GENERAL_ANOMALY']
1765,0.04587156,False,normal,U002,2024-12-05 12:49:00,149422,playstation store,hiburan,12,1.5041519150953748,0.5882352941176471,0,0.5248756218905473,['GENERAL_ANOMALY']
1766,0.03588239,False,normal,U002,2024-12-05 14:06:00,91981,cgv,hiburan,14,0.9379126520981463,0.5142857142857142,0,0.527363184079602,['GENERAL_ANOMALY']
1767,0.06779313,False,normal,U002,2024-12-05 19:44:00,122394,spbu vivo,transport,19,1.2103789146403694,0.375,0,0.47921225382932164,['GENERAL_ANOMALY']
1768,0.04356177,False,normal,U002,2024-12-06 14:25:00,104738,pertamina,transport,14,1.0363347442953006,0.5151515151515151,0,0.4814004376367615,['GENERAL_ANOMALY']
1769,0.1161515,True,warning,U002,2024-12-07 04:02:00,54732,miniso,belanja,4,0.5404556725035325,0.42606516290726815,0,0.4194373401534527,['GENERAL_ANOMALY']
1770,0.03375731,False,normal,U002,2024-12-07 05:12:00,113970,kai access,transport,5,1.1811525486965038,0.5625,0,0.48358862144420134,['GENERAL_ANOMALY']
1771,0.090676,False,normal,U002,2024-12-07 06:42:00,50359,miniso,belanja,6,0.4901505617474468,0.42857142857142855,0,0.4219948849104859,['GENERAL_ANOMALY']
1772,0.07841243,False,normal,U002,2024-12-08 02:47:00,117306,miniso,belanja,2,1.215761179922415,0.43107769423558895,0,0.42455242966751916,['GENERAL_ANOMALY']
1773,0.07820105,False,normal,U002,2024-12-08 04:42:00,4117,indomaret,makanan & minuman,4,0.04492888533367091,0.4536082474226804,0,0.46411483253588515,['GENERAL_ANOMALY']
1774,0.03973588,False,normal,U002,2024-12-08 08:08:00,6493,indomaret,makanan & minuman,8,0.07500444736057814,0.4639175257731959,0,0.4665071770334928,['GENERAL_ANOMALY']
1775,0.09871715,False,normal,U002,2024-12-08 13:18:00,54352,miniso,belanja,13,0.6664688383636493,0.43358395989974935,0,0.42710997442455245,['GENERAL_ANOMALY']
1776,0.04871048,False,normal,U002,2024-12-09 15:26:00,21214,warmindo,makanan & minuman,15,0.29445403718776547,0.5476190476190477,0,0.4688995215311005,['GENERAL_ANOMALY']
1777,0.02762856,False,normal,U002,2024-12-10 08:57:00,139579,miniso,belanja,8,2.1484103834935393,0.43609022556390975,0,0.4296675191815857,['GENERAL_ANOMALY']
1778,0.06593124,False,normal,U002,2024-12-11 12:52:00,385986,miniso,belanja,12,5.788024652480994,0.43859649122807015,0,0.4322250639386189,['SPENDING_SPIKE']
1779,0.02137394,False,normal,U002,2024-12-12 22:57:00,46940,xxi,hiburan,22,0.4950860546893952,0.5102040816326531,0,0.5298507462686567,['GENERAL_ANOMALY']
1780,0.09738148,False,normal,U002,2024-12-13 09:55:00,21070,miniso,belanja,9,0.22407122636192128,0.44110275689223055,0,0.43478260869565216,['GENERAL_ANOMALY']
1781,0.03172544,False,normal,U002,2024-12-13 15:29:00,22650,warmindo,makanan & minuman,15,0.26727997488866284,0.5714285714285714,0,0.47129186602870815,['GENERAL_ANOMALY']
1782,0.10534555,True,warning,U002,2024-12-13 15:41:00,93630,miniso,belanja,15,1.1422234746869957,0.44360902255639095,0,0.4373401534526854,['GENERAL_ANOMALY']
1783,0.05026316,False,normal,U002,2024-12-14 02:44:00,30206,superindo,makanan & minuman,2,0.37945281712876594,0.45588235294117646,0,0.47368421052631576,['GENERAL_ANOMALY']
1784,0.03032956,False,normal,U002,2024-12-14 07:07:00,68829,youtube premium,hiburan,7,0.8372033619987107,0.5581395348837209,0,0.5323383084577115,['GENERAL_ANOMALY']
1785,0.07015704,False,normal,U002,2024-12-14 12:07:00,53852,netflix,hiburan,12,0.6088645578235907,0.4,0,0.5348258706467661,['GENERAL_ANOMALY']
1786,0.11980865,True,warning,U002,2024-12-14 20:12:00,73689,miniso,belanja,20,0.8336180350827972,0.44611528822055135,0,0.4398976982097187,['GENERAL_ANOMALY']
1787,0.05194369,False,normal,U002,2024-12-15 09:17:00,21406,gojek,transport,9,0.22858888066626726,0.4634146341463415,0,0.48577680525164113,['GENERAL_ANOMALY']
1788,0.03450973,False,normal,U002,2024-12-15 21:12:00,56778,netflix,hiburan,21,0.6938802446142339,0.43333333333333335,0,0.5373134328358209,['GENERAL_ANOMALY']
1789,0.06488524,False,normal,U002,2024-12-17 18:15:00,6134,indomaret,makanan & minuman,18,0.12542428331902017,0.4742268041237113,0,0.47607655502392343,['GENERAL_ANOMALY']
1790,0.12394892,True,warning,U002,2024-12-18 00:16:00,31350,miniso,belanja,0,0.6993802620835509,0.44862155388471175,0,0.4424552429667519,['GENERAL_ANOMALY']
1791,0.02291827,False,normal,U002,2024-12-19 01:51:00,60922,spotify,hiburan,1,1.328625576293143,0.46153846153846156,0,0.5398009950248757,['GENERAL_ANOMALY']
1792,0.04709267,False,normal,U002,2024-12-19 02:50:00,10122,superindo,makanan & minuman,2,0.2037415007065132,0.4632352941176471,0,0.4784688995215311,['GENERAL_ANOMALY']
1793,0.0354369,False,normal,U002,2024-12-19 08:20:00,124862,spbu vivo,transport,8,3.0211130951516822,0.4,0,0.487964989059081,['SPENDING_SPIKE']
1794,0.06325562,False,normal,U002,2024-12-19 12:11:00,54984,miniso,belanja,12,1.082460222776078,0.45112781954887216,0,0.44501278772378516,['GENERAL_ANOMALY']
1795,0.0453798,False,normal,U002,2024-12-20 14:28:00,3162,parkir malioboro,transport,14,0.0639939770374553,0.6341463414634146,0,0.49015317286652077,['GENERAL_ANOMALY']
1796,0.03531124,False,normal,U002,2024-12-20 23:25:00,18040,gacoan,makanan & minuman,23,0.40683867854106387,0.4155844155844156,0,0.48086124401913877,['GENERAL_ANOMALY']
1797,0.09260867,False,normal,U002,2024-12-22 03:32:00,191112,miniso,belanja,3,4.928488537019367,0.45363408521303256,0,0.4475703324808184,['SPENDING_SPIKE']
1798,0.1580062,True,high,U002,2024-12-22 13:21:00,880242,traveloka,transport,13,15.78977390954947,0.4838709677419355,0,0.4923413566739606,['SPENDING_SPIKE']
1799,0.04491974,False,normal,U002,2024-12-23 19:55:00,128086,steam,hiburan,19,0.9275276261097514,0.7948717948717948,0,0.5422885572139303,['GENERAL_ANOMALY']
1800,0.03858197,False,normal,U002,2024-12-24 09:40:00,2850,indomaret,makanan & minuman,9,0.01896343849059014,0.4845360824742268,0,0.48325358851674644,['GENERAL_ANOMALY']
1801,0.0623941,False,normal,U002,2024-12-25 04:01:00,55374,superindo,makanan & minuman,4,0.3755717611055947,0.47058823529411764,0,0.48564593301435405,['GENERAL_ANOMALY']
